customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,CLV,customer_type
22358567,Zansi Chakraborty,sarthaksuri@example.org,9.12183E+11,"05
Kara Street
Bhagalpur-060052",Faridabad,410334,02-04-2023,Inactive,8,638.86,5110.88,Regular
10745302,Yochana Shukla,jaigrover@example.net,9.16833E+11,"16/77, Kuruvilla Road
Jamalpur-474745",Indore,49444,26-10-2023,Premium,5,1530.95,7654.75,Regular
31410886,Ayush Manda,finnraman@example.com,9.17625E+11,"56/79, Shere Nagar
Pallavaram-288622",Sasaram,122681,20-05-2024,Inactive,9,757.75,6819.75,Regular
80476444,Qadim Bail,vrittikoshy@example.com,9.16461E+11,"96/75
Dutta Street
Dhule-206857",Eluru,868809,27-05-2024,Premium,1,1677.06,1677.06,Regular
98709982,Dhruv Kalita,toormegha@example.org,9.14768E+11,"H.No. 40
Vig Ganj, Dehri 859344",Dehri,79160,11-04-2024,Inactive,1,1704.93,1704.93,Regular
36142455,Rushil Walla,tristannarang@example.org,9.17861E+11,"52, Toor Circle, Bhagalpur 502939",Katni,388331,19-03-2023,Premium,6,1476.25,8857.5,Regular
71607166,Inaya Sama,wahab05@example.org,9.13478E+11,"H.No. 08
Toor
Chapra 724446",Rohtak,242409,18-09-2023,Inactive,11,1251.88,13770.68,VIP
6622751,Nachiket Ratti,dyalaahana@example.com,9.11094E+11,"481, Jaggi Path
Barasat-074501",Thiruvananthapuram,690638,10-06-2024,Inactive,9,598.89,5390.01,Regular
77217240,Tristan Aurora,dugalranbir@example.org,9.17254E+11,"69
Khalsa Path
Arrah-734122",Karawal Nagar,585326,11-09-2024,Premium,9,414.76,3732.84,Regular
31537100,Rajata Sampath,ekiya53@example.org,9.14978E+11,"H.No. 253, Sundaram Chowk, Pondicherry-876626",Kozhikode,147671,16-02-2024,Regular,13,917.32,11925.16,VIP
38969732,Manthan Chana,obarad@example.com,9.10024E+11,"05/935
Kohli Path, Jabalpur 151623",Pune,893205,08-09-2024,New,10,1501.23,15012.3,Regular
81091233,Divya Dada,hemal96@example.com,9.14765E+11,"H.No. 10, Balay Zila, Panipat 734804",Durgapur,538157,24-04-2024,Regular,4,1993.07,7972.28,Regular
13424885,Azaan Modi,pandyaarya@example.org,9.11217E+11,"H.No. 581
Bawa Path
Ichalkaranji-554765",Malda,905782,14-01-2024,Premium,8,358.46,2867.68,Regular
91789216,Rajeshri Rama,iyengarchasmum@example.net,9.11072E+11,"979, Yohannan Circle
Aurangabad 976812",Thane,386024,05-01-2024,New,15,1708.89,25633.35,VIP
25661033,Raksha Kannan,akshaymann@example.net,9.13957E+11,"H.No. 19
Gole Ganj
Ludhiana-452366",Miryalaguda,761294,23-05-2023,New,3,1020.5,3061.5,Regular
24153726,Azad Sachdev,ugara@example.net,9.17096E+11,"68/08
Dube Zila
Ambala-132424",Orai,411944,19-06-2024,Premium,16,546.12,8737.92,VIP
87222820,Aadhya Padmanabhan,nkala@example.org,9.18096E+11,"23/386, Savant Street, Bharatpur-396119",Ulhasnagar,651234,25-03-2023,Inactive,13,497.66,6469.58,VIP
79628054,Oscar Narula,charkrishna@example.com,9.18952E+11,"59/374, Borra Ganj
Navi Mumbai-709758",Pondicherry,820810,25-10-2024,Premium,5,1737.81,8689.05,Regular
99156138,Yatin Hayer,raghavangaurang@example.com,9.15137E+11,"714
Choudhury Chowk, Chinsurah 000605",Morbi,906839,10-06-2023,Regular,19,911.74,17323.06,VIP
6150721,Vaishnavi Master,ldeshpande@example.org,9.17602E+11,"82/547
Deep Road
Phusro-585053",Panihati,15615,07-11-2023,New,2,1705.17,3410.34,Regular
12531927,Ayush Tripathi,vmodi@example.net,9.11601E+11,"H.No. 084, Mody Ganj, Panipat-412839",Bhiwandi,581091,12-05-2024,New,20,1511.87,30237.4,VIP
87200291,Anya Panchal,ngandhi@example.net,9.1213E+11,"04/693, Ramanathan Chowk
Faridabad-115332",Ichalkaranji,603624,03-02-2024,Inactive,12,526.58,6318.96,VIP
34897081,Kamala Dasgupta,bhaktabhavika@example.org,9.18894E+11,"33, Uppal Chowk, Mysore-453952",Shahjahanpur,647500,22-07-2023,Premium,18,425.92,7666.56,VIP
68754962,Odika Rout,bsinha@example.com,9.16772E+11,"849
Sani Ganj
Ahmednagar 929709",Khammam,12144,26-10-2023,Inactive,2,512.27,1024.54,Regular
38613642,Ishani Pandya,wahab57@example.net,9.10519E+11,"H.No. 59
Apte Chowk, Tiruvottiyur-913801",Erode,325134,03-11-2024,Regular,16,1380.08,22081.28,VIP
70589930,Sai Taneja,bariaazaan@example.com,9.11394E+11,"H.No. 84
Narang Ganj, Dehradun-756490",Sambalpur,353937,29-09-2023,Premium,12,985.23,11822.76,VIP
93937586,Pranav Solanki,hayrewarjas@example.org,9.1073E+11,"H.No. 758
Goyal Nagar
Orai 041239",Medininagar,683079,04-07-2023,New,1,651.43,651.43,Regular
8817168,Lajita Sharma,gaurang89@example.net,9.19052E+11,"10/038
Subramanian Chowk
Begusarai 041864",Mehsana,294382,19-08-2023,Inactive,7,1382.39,9676.73,Regular
85763665,Eshana Narula,lekha86@example.net,9.14277E+11,"812, Dutta Zila, Hindupur-529803",Sikar,238167,26-06-2024,Premium,13,1062.57,13813.41,VIP
39423691,Lucky Goel,wparikh@example.com,9.14727E+11,"67/88, Mukherjee, Bellary-497259",Chandrapur,923560,28-05-2024,New,18,332.84,5991.12,VIP
17675915,Rayaan Wable,warhi45@example.net,9.16265E+11,"759, Karnik Nagar, Gurgaon 611202",Varanasi,107960,18-01-2024,Inactive,4,1146.18,4584.72,Regular
59141605,Saksham Kala,triyadutt@example.net,9.13336E+11,"H.No. 570
Kulkarni Marg, Berhampur-762758",Motihari,58086,10-07-2024,New,15,1739.58,26093.7,VIP
89418072,Azad Wason,ranaforum@example.com,9.13488E+11,"62/91, Ramanathan Nagar
Orai 783992",Deoghar,115200,11-10-2024,Regular,18,1748.85,31479.3,VIP
89412038,Ekansh Nagi,aarinirau@example.com,9.14576E+11,"H.No. 566, Parmar
Medininagar-071397",Kharagpur,198327,09-09-2023,New,7,937.66,6563.62,Regular
14632090,Ria Baria,qsoman@example.net,9.17888E+11,"H.No. 517, Bhatti Marg, Bihar Sharif-108740",Miryalaguda,564210,31-03-2024,Regular,15,1620.46,24306.9,VIP
70220141,Reyansh Dhaliwal,jganguly@example.org,9.10316E+11,"49
Chaudhary Circle, Yamunanagar 303831",Sambalpur,988097,24-03-2024,Premium,13,469.6,6104.8,VIP
79298972,Zaid Kari,solankiabeer@example.net,9.15591E+11,"37
Bajaj Circle, Siwan 761617",Nadiad,685405,25-06-2023,Regular,5,1975.13,9875.65,Regular
78572233,Ucchal Nagy,chauhanliam@example.com,9.13578E+11,"19/95, Mangal Road
Hyderabad-121004",Siwan,584166,26-10-2023,Regular,7,1845.28,12916.96,Regular
91382237,Yashasvi Prasad,osanghvi@example.org,9.12617E+11,"68/302, Dara
Agra 821445",Bhiwani,733394,18-03-2024,Regular,4,1790.07,7160.28,Regular
25659794,Rajeshri Radhakrishnan,ganga35@example.org,9.11384E+11,"H.No. 973
Tara Street
Jorhat 869913",Buxar,619160,25-05-2023,Inactive,11,1192.81,13120.91,VIP
88203688,Chavvi Karan,hsaini@example.org,9.16067E+11,"31/15
Sundaram Road, Meerut-572312",Chittoor,743672,16-04-2023,New,9,1570.98,14138.82,Regular
60732869,Joshua Nath,anamika40@example.com,9.10727E+11,"H.No. 29
Hora Nagar
Amritsar-740154",Rajahmundry,625859,08-04-2023,New,17,1140.22,19383.74,VIP
40563029,Chandani Rege,parsafaraj@example.org,9.13861E+11,"75/25, Borde Marg, Maheshtala 940203",Chandigarh,24783,23-08-2024,Inactive,12,1203.36,14440.32,VIP
34237583,Ishwar Chand,mitalwidisha@example.net,9.14461E+11,"37/02
Ganguly Circle
Barasat-737778",Hapur,769474,08-09-2024,New,1,231.43,231.43,Regular
51174875,Sara Prasad,oviyabhardwaj@example.com,9.18588E+11,"H.No. 252
Sami Marg
Kochi 597640",Saharsa,739236,26-05-2023,Inactive,7,1276.61,8936.27,Regular
41261495,Faris Deol,pdey@example.org,9.1054E+11,"70/832
Sarkar Zila
Sonipat-700002",Bhagalpur,78428,20-10-2024,Inactive,5,687.71,3438.55,Regular
46876240,Vihaan Doctor,jagvi98@example.org,9.16128E+11,"H.No. 305
Sunder Street, Proddatur-711890",Vijayanagaram,447804,16-06-2023,Premium,5,1588.64,7943.2,Regular
20940403,Tanvi Kala,zayyan13@example.com,9.18271E+11,"H.No. 537
Krishna Circle
Gurgaon 910763",Dhule,711075,08-05-2023,Premium,11,1511.1,16622.1,VIP
52234494,Chameli Kadakia,bhavinisandhu@example.com,9.17943E+11,"H.No. 038, Rama Nagar, Pali 764609",Bhopal,648848,25-07-2023,Premium,4,766.95,3067.8,Regular
25503067,Ikshita Yohannan,solankicharita@example.org,9.17391E+11,"H.No. 27
Issac Ganj
Mau 581320",Alwar,730983,15-08-2023,New,1,1257.76,1257.76,Regular
3491230,Ucchal Chana,bariabina@example.org,9.14634E+11,"52/516, Khalsa Zila
Kota-913116",Khora,876370,01-06-2023,New,14,226.62,3172.68,VIP
16420489,Divya Peri,imaran88@example.net,9.18033E+11,"032, Pandey Chowk, Medininagar-342499",Nandyal,543319,01-04-2024,New,14,1368.05,19152.7,VIP
57291761,Samarth Muni,netrasarkar@example.org,9.1319E+11,"H.No. 997, Hayre Marg, Dhule-782519",Pallavaram,260349,29-08-2024,Regular,8,1338.09,10704.72,Regular
21573815,Urvashi Dalal,rajagopalmanthan@example.net,9.16215E+11,"77
Konda Street
South Dumdum-782739",Allahabad,583410,26-09-2023,Premium,2,206.87,413.74,Regular
82854537,Yauvani Korpal,kulkarnidhriti@example.org,9.19638E+11,"754
Mody Marg
Aligarh-411970",Varanasi,690385,05-05-2024,Inactive,2,1027.48,2054.96,Regular
88684966,Jalsa Khanna,warhi99@example.com,9.15006E+11,"372
Date, Pali 101228",Surat,612723,08-07-2024,New,10,711.72,7117.2,Regular
65143359,Zinal Thakkar,pranavdara@example.net,9.1633E+11,"08
Comar Circle, Secunderabad-809728",Bhind,238085,17-02-2024,Premium,14,1071.2,14996.8,VIP
77625089,Omisha Kalla,yogividhi@example.net,9.13171E+11,"69/285, Sarkar Street, Hospet-402412",Rourkela,735727,23-10-2023,New,1,1879.39,1879.39,Regular
8361353,Pahal Kibe,gabriel01@example.org,9.11673E+11,"231, Bhasin Circle
Berhampur-413214",Bhiwani,528702,17-02-2024,New,3,632.74,1898.22,Regular
95269737,Aarini Vora,tmitra@example.com,9.15486E+11,"152
Karan
Bathinda-640398",Machilipatnam,468669,10-03-2024,Regular,19,413.46,7855.74,VIP
83701325,Chasmum Rau,advaithupadhyay@example.net,9.193E+11,"H.No. 191, Rout Circle
Narasaraopet 526905",Dehradun,227249,11-04-2023,Premium,10,1515.8,15158,Regular
98667584,Sara Soman,salvigeetika@example.com,9.1227E+11,"01/760
Natarajan Path
Parbhani-638480",Jaipur,439446,27-10-2024,Premium,8,1072.65,8581.2,Regular
51476157,Abdul Bali,nandinibanik@example.net,9.19437E+11,"62/25
Sarma Circle
Mahbubnagar-707575",Burhanpur,928472,21-08-2024,Inactive,10,1033.16,10331.6,Regular
2848415,Anika Raja,ukamdar@example.org,9.14449E+11,"71/451, Sura Road, Nanded 621248",Aurangabad,529864,13-07-2024,Inactive,9,1798.13,16183.17,Regular
71235336,Gabriel Sawhney,chahalsamuel@example.net,9.11822E+11,"H.No. 671, Doctor Chowk, Saharanpur 270113",Bokaro,551761,30-01-2024,Regular,16,248.21,3971.36,VIP
79206969,Aadi Bains,girindra18@example.net,9.16266E+11,"671, Khurana
Mango 598682",Jamalpur,574469,17-11-2023,Regular,1,721.13,721.13,Regular
27971619,Wriddhish Anne,jbhalla@example.org,9.14196E+11,"19/372, Batra Nagar
Jodhpur-951616",Mirzapur,466962,11-10-2023,New,3,1691.32,5073.96,Regular
66427343,Forum Iyer,rajavarsha@example.net,9.11678E+11,"25/98, Mallick Nagar
Gudivada 670706",Dewas,212034,25-08-2023,Premium,17,265.15,4507.55,VIP
50392139,Zehaan Hayer,yashoda79@example.net,9.12944E+11,"03/182, Manda Circle
Mangalore 883696",Jamnagar,361935,02-07-2024,Inactive,16,991.26,15860.16,VIP
46088132,Benjamin Ramanathan,ssahota@example.com,9.16494E+11,"12/15, Jha Ganj, Adoni-465226",Sasaram,881157,09-05-2024,New,13,321.43,4178.59,VIP
61226563,Chameli Kala,aadhya91@example.com,9.10657E+11,"45/52, Kapoor, Mahbubnagar-558328",Vadodara,584496,06-01-2024,Regular,5,417.98,2089.9,Regular
5386246,Oeshi Dhillon,mallmaya@example.com,9.19402E+11,"41/05
Cheema Marg, Durg-626411",Kadapa,956529,19-05-2023,Inactive,5,1741.42,8707.1,Regular
97739583,Vasudha Nair,nratti@example.net,9.19053E+11,"878
Rajagopal Circle, Phagwara-745365",Hapur,333808,21-07-2023,Inactive,17,1522.55,25883.35,VIP
67711384,Widisha Varkey,gautami04@example.net,9.10359E+11,"H.No. 177, Bera Ganj, Jehanabad-028809",Bilaspur,116890,06-09-2024,Premium,8,700.6,5604.8,Regular
77320193,Aarush Das,jainjanuja@example.net,9.19561E+11,"70/159
Maharaj Zila
Bettiah 050676",Jalgaon,816791,03-10-2024,Premium,4,1568.02,6272.08,Regular
44409533,Vihaan Sule,varghesevasatika@example.net,9.18921E+11,"H.No. 08, Kapadia Zila, Nagpur-853011",Tadipatri,789300,10-03-2024,New,12,1728.95,20747.4,VIP
84287579,Amrita Borde,orajagopalan@example.org,9.10362E+11,"H.No. 57
Baral Road
Dhanbad-870742",Raurkela Industrial Township,625329,14-11-2023,Premium,4,1655.6,6622.4,Regular
25595836,Sathvik Prabhakar,vihaan96@example.net,9.16602E+11,"71/414
Vaidya Marg, Kumbakonam 076787",Orai,103518,22-10-2023,New,18,314.17,5655.06,VIP
17681645,Maanav Bhat,zayan80@example.net,9.15044E+11,"H.No. 571, Barad Path, Siliguri 766713",Bhagalpur,392367,21-12-2023,Premium,15,1381.26,20718.9,VIP
95364457,Nitara Bandi,gaurangi65@example.org,9.13181E+11,"H.No. 205, Bose Path
Sri Ganganagar-216738",Ramagundam,738005,21-02-2024,Premium,13,1137.59,14788.67,VIP
23348269,Rudra Dutta,janya57@example.com,9.14825E+11,"02/047
Patel Road
Dindigul 073010",Ahmednagar,398963,28-02-2024,Inactive,9,1251.82,11266.38,Regular
95858939,Chakrika Shroff,nbalay@example.com,9.10696E+11,"83/95, Sheth Marg, Chandrapur-896229",Raiganj,353023,19-10-2023,Regular,8,1823.58,14588.64,Regular
46313756,Widisha Desai,nakul82@example.net,9.11819E+11,"102, Chopra Ganj, Korba-838479",Kolhapur,449091,26-03-2023,Premium,10,1245.36,12453.6,Regular
38694209,Harinakshi Patla,zbhagat@example.com,9.14258E+11,"349, Doshi Circle, Ramgarh 805466",Uluberia,377044,23-08-2024,Premium,20,1335.82,26716.4,VIP
54680459,Fariq Kala,danielbanerjee@example.com,9.12844E+11,"97/611, Modi Ganj
Allahabad-554472",Vijayanagaram,319468,29-08-2023,Regular,8,585.9,4687.2,Regular
67952740,Sathvik Majumdar,nadkarnidalbir@example.org,9.17928E+11,"52/345
Aurora Circle
Guna 800744",Raebareli,304107,17-07-2024,Regular,19,319.1,6062.9,VIP
90665975,Hamsini Dhingra,zaitra78@example.com,9.17329E+11,"83/623, Halder Marg
Panchkula 692228",Nangloi Jat,402144,24-09-2023,Inactive,15,271.25,4068.75,VIP
35237846,Bakhshi Varkey,baljiwan77@example.org,9.14233E+11,"54/322
Prakash Circle
Nanded-846263",Guna,546699,11-09-2023,Premium,20,1968.65,39373,VIP
85476508,Orinder Dua,sarafekavir@example.net,9.19276E+11,"55/632
Ratta Path, Bareilly 643413",Pallavaram,314585,22-05-2024,Inactive,18,1607.33,28931.94,VIP
20122449,Amaira Ahuja,raagini26@example.net,9.13701E+11,"H.No. 348, Kannan Chowk
Bahraich-832004",Cuttack,19668,22-01-2024,New,12,1298.4,15580.8,VIP
40392019,Yashvi Sur,omamrita@example.net,9.17523E+11,"73/114
Bhatnagar Ganj, Kozhikode 920406",Eluru,287315,08-02-2024,Premium,8,1419.8,11358.4,Regular
25587553,Nakul Venkatesh,hamsinikarpe@example.org,9.1911E+11,"H.No. 136
Jani Road, Bhimavaram-112584",Imphal,369946,24-09-2023,Regular,12,689.82,8277.84,VIP
27727819,Lavanya Bhasin,vidhidixit@example.org,9.10017E+11,"69, Mohanty Nagar
Bhopal-712953",Nagercoil,165069,28-10-2023,Inactive,8,1175.48,9403.84,Regular
65396354,Hemani Modi,tanmayinarayanan@example.net,9.15903E+11,"66/23
Raju
Madhyamgram-282305",Hindupur,725268,18-03-2023,Inactive,20,1738.21,34764.2,VIP
84953008,Sai Pal,rattayashvi@example.net,9.11941E+11,"15
Shankar Circle
Danapur-131817",Bongaigaon,290142,09-09-2024,Inactive,3,1187.65,3562.95,Regular
22081691,Yagnesh Bora,harrisonmore@example.net,9.17334E+11,"41/94
Bora Path
Siliguri 237079",Satara,999018,16-11-2023,New,13,361.38,4697.94,VIP
77086074,Ekantika Mannan,yatancherian@example.net,9.13651E+11,"875
Mishra Street, North Dumdum 684088",Hazaribagh,41866,02-12-2023,Regular,3,737,2211,Regular
13978108,Oscar Oak,dubeywatika@example.org,9.16385E+11,"28, Shukla Chowk, South Dumdum-353489",Kota,596608,16-03-2024,Premium,7,1307.21,9150.47,Regular
3421258,Ishita Chaudhuri,tara78@example.com,9.15569E+11,"17/31, Dora Chowk
Erode-651124",Kota,192064,19-06-2024,Premium,19,806.62,15325.78,VIP
82160592,Krisha Keer,ishaandey@example.com,9.17577E+11,"339, Singhal Chowk, Raichur-860394",Chittoor,741410,31-12-2023,New,15,568.11,8521.65,VIP
4458329,Nimrat Sandal,manyachatterjee@example.net,9.14812E+11,"85/452
Khatri
Jammu 831625",Mira-Bhayandar,842142,01-07-2024,Inactive,10,1617,16170,Regular
92038780,Geetika Bansal,minhasraagini@example.com,9.1986E+11,"02, Chahal Zila
Thrissur 415323",Pallavaram,536778,03-08-2023,Premium,12,445,5340,VIP
63376126,Michael Pall,bsahni@example.org,9.1106E+11,"47/807
Doshi Path, Dehri 730907",Kollam,926884,30-10-2024,Inactive,2,1176.22,2352.44,Regular
62816600,Gagan Kumar,karajhalak@example.org,9.13939E+11,"H.No. 60
Garde Zila
Bikaner-229719",Kavali,243459,24-04-2024,Inactive,2,1790.22,3580.44,Regular
25713335,Ojas Sridhar,nbhatnagar@example.org,9.12511E+11,"H.No. 33, Gole Marg, Hubli–Dharwad-959877",Chennai,855454,10-02-2024,New,16,1362.71,21803.36,VIP
58111297,Chasmum Mutti,vrindakumer@example.com,9.17551E+11,"500
Bhat Ganj
Tadepalligudem 780400",Sambalpur,390809,16-08-2023,Regular,20,1149.62,22992.4,VIP
22571994,Lakshit Bassi,badamivrishti@example.net,9.10036E+11,"24, Bail Street
Jammu-808344",Bihar Sharif,83717,08-07-2024,Regular,2,912.9,1825.8,Regular
47711422,Meghana Varkey,ebhatti@example.org,9.16518E+11,"H.No. 33
Vig Circle
Kishanganj-213957",Bhatpara,244531,26-10-2023,Inactive,20,1234.7,24694,VIP
35885052,Aadhya Ravi,urmibedi@example.org,9.17578E+11,"20/26
Kuruvilla Road, Pondicherry-851116",Bhiwandi,745674,24-09-2023,Inactive,1,1838.87,1838.87,Regular
51503088,Arin More,aashibiswas@example.org,9.13687E+11,"H.No. 11, Krishnan Zila
Kirari Suleman Nagar-199625",Kumbakonam,867510,23-02-2024,New,20,1651.36,33027.2,VIP
47043878,Frado Batra,birnicholas@example.net,9.13457E+11,"581
Ramakrishnan Path
Naihati-117037",Bilaspur,280957,13-06-2024,Premium,18,1411.67,25410.06,VIP
72495274,Vasatika Amble,bhattirishi@example.com,9.1883E+11,"804, Prasad Ganj, Gulbarga 969848",Aizawl,945908,30-01-2024,New,11,1364.51,15009.61,VIP
6081270,Caleb Sane,diptagour@example.net,9.15268E+11,"009
Loyal Marg
Udaipur 582796",Gaya,603031,17-08-2024,Inactive,15,969.51,14542.65,VIP
38048329,Harrison Loyal,niharika09@example.com,9.14168E+11,"41/188, Bobal Ganj, Shimla-284469",Pali,987355,01-10-2024,New,1,904.76,904.76,Regular
69089982,Daniel Reddy,rrandhawa@example.org,9.19284E+11,"H.No. 55, Ganesh Ganj, Proddatur 621180",Noida,758620,16-09-2024,Inactive,5,1831.09,9155.45,Regular
59909004,Indali Master,samaksh55@example.org,9.11234E+11,"H.No. 08
Dar
Sambhal-965654",Haridwar,910220,09-11-2023,New,15,731.88,10978.2,VIP
79607319,Tanay Prabhakar,loyalluke@example.net,9.15364E+11,"H.No. 565
Sura Ganj
Jaunpur-709356",Indore,988411,31-08-2023,New,6,942.14,5652.84,Regular
66742602,Yatan Uppal,hchakraborty@example.net,9.13358E+11,"18
Bala Zila, Katni 101174",Jalna,749857,01-07-2023,New,14,1981.09,27735.26,VIP
24032469,Liam Khatri,chaayabalay@example.net,9.18693E+11,"38
Bassi Ganj, Navi Mumbai-379945",Muzaffarnagar,722292,07-11-2023,New,14,814.5,11403,VIP
65772743,William Kuruvilla,onveerbedi@example.net,9.14202E+11,"43/82, Bala Nagar
Khammam 231196",Erode,283776,02-08-2024,Regular,14,1780.68,24929.52,VIP
15661901,Warda Wagle,umangat@example.com,9.13419E+11,"53/830
Date Circle, Indore-996250",Kumbakonam,996843,31-10-2024,Regular,1,764.57,764.57,Regular
21866852,Ojas Morar,gangulymahika@example.org,9.16521E+11,"059
Narain Marg, Mau 610611",Guwahati,428400,14-11-2023,Premium,18,1480.38,26646.84,VIP
79478655,Zilmil Rege,noah34@example.com,9.19786E+11,"34
Saini Road, Begusarai-262999",Silchar,627881,15-08-2024,Regular,9,1845.26,16607.34,Regular
13164195,Fitan Uppal,abeerbedi@example.org,9.12687E+11,"94
Vohra Chowk, Kulti-326317",Durg,142902,26-11-2023,Premium,17,786.74,13374.58,VIP
38565569,Udarsh Nayar,garimabala@example.com,9.17986E+11,"36/815, Khosla Chowk, Karaikudi-978674",Anantapuram,200521,01-03-2024,Premium,5,1765.01,8825.05,Regular
10225164,Siya Parmer,watika42@example.net,9.15831E+11,"51/60
Chawla
Darbhanga-169445",Dehri,625283,25-09-2024,Inactive,20,491.07,9821.4,VIP
72946405,Ria Kuruvilla,oscar26@example.net,9.13574E+11,"H.No. 434
Pradhan Zila, Gorakhpur 540230",Kulti,547077,07-02-2024,Premium,6,1287.78,7726.68,Regular
97557157,Priya Karan,ekiya65@example.net,9.17534E+11,"56/24
Bhalla Road, Sirsa 663909",Bardhaman,361111,22-01-2024,Regular,1,800.21,800.21,Regular
32595806,Radha Bhardwaj,mchatterjee@example.com,9.19026E+11,"65
Thaker Path, Ranchi 954884",Chandigarh,980380,30-05-2024,Inactive,19,442.13,8400.47,VIP
53100521,Mitesh Bora,krishnanabhimanyu@example.com,9.12864E+11,"H.No. 306, Lanka Ganj
Orai-124210",Gandhidham,108712,02-03-2024,Inactive,3,982.11,2946.33,Regular
59252433,Vincent Raval,riya20@example.org,9.16194E+11,"H.No. 212, Srinivas Chowk, Udupi-349021",Karaikudi,598368,20-09-2024,Regular,1,990.53,990.53,Regular
59890331,Raagini Badal,nicholas03@example.com,9.1065E+11,"82/260
Chokshi Ganj
Etawah 946629",Chennai,382306,01-11-2024,Premium,16,552.68,8842.88,VIP
95001589,Dayamai Bhasin,darika48@example.org,9.16133E+11,"145, Bumb Street
Bidar 474547",Asansol,376431,23-08-2024,Regular,20,1788.42,35768.4,VIP
53076417,Chaitanya Nayak,yuvrajmadan@example.com,9.16463E+11,"63, Dyal Zila
Malda 584769",Malda,592396,23-02-2024,Inactive,6,411.27,2467.62,Regular
82286725,Unnati Mishra,sarkarwarhi@example.net,9.17199E+11,"910, Seth Ganj
Tirunelveli-419308",Orai,730156,17-10-2024,Premium,18,1322.85,23811.3,VIP
13383642,Xavier Kashyap,okulkarni@example.org,9.10358E+11,"61
Yadav Road
Jorhat-609503",Mumbai,385101,02-04-2024,Regular,16,1114.11,17825.76,VIP
52215833,Lipika Parmer,gavinprabhakar@example.net,9.10214E+11,"00/455, Chakraborty Road, Jammu 801712",Sirsa,414814,27-09-2024,Regular,5,305.65,1528.25,Regular
67271824,Liam Rama,ebains@example.com,9.13494E+11,"308, Dave Chowk
Tadipatri 154537",Salem,368044,13-09-2024,Inactive,11,1765.06,19415.66,VIP
78903046,Dakshesh Sundaram,nidrachowdhury@example.com,9.14597E+11,"63/496, Zacharia, Nagpur 548720",Karawal Nagar,481302,16-04-2023,Regular,7,1371.83,9602.81,Regular
90021871,Pooja Dube,sudikshagokhale@example.org,9.1095E+11,"H.No. 052
Chawla Marg, Ongole-389291",Thiruvananthapuram,326796,04-08-2023,Regular,2,1907.98,3815.96,Regular
97286925,Omkaar Bedi,girindra67@example.com,9.12878E+11,"H.No. 44
Sarma Chowk
Bettiah 917609",Vellore,106555,30-08-2023,Inactive,20,617.71,12354.2,VIP
6186471,Dominic Koshy,choprachanchal@example.org,9.15607E+11,"22/739
Sachdev Ganj
Madanapalle-093707",Chittoor,410608,18-09-2024,New,17,1619.95,27539.15,VIP
5039883,Gavin Garg,nitesh75@example.org,9.11178E+11,"H.No. 872
Oza Marg
Hazaribagh 512058",Purnia,360444,19-12-2023,Inactive,15,610.99,9164.85,VIP
90882023,Benjamin Misra,craman@example.org,9.17727E+11,"35/442
Merchant Circle, Uluberia 558909",Begusarai,686278,12-06-2023,Premium,11,1137.49,12512.39,VIP
33295496,Imaran Chaudry,janyasaha@example.net,9.12343E+11,"88/372, Gera Zila, Tiruchirappalli-103051",Haldia,234933,12-01-2024,Premium,14,1136.17,15906.38,VIP
72393904,Amara Mahajan,kamala48@example.net,9.16539E+11,"H.No. 030, Bhattacharyya Path, Thrissur-308964",Mumbai,130954,25-07-2024,Inactive,8,1920.6,15364.8,Regular
15830066,Rishi Krishnan,anvimerchant@example.net,9.15565E+11,"H.No. 56, Chahal Marg
Hosur 232465",Mira-Bhayandar,652139,18-10-2024,New,19,936.66,17796.54,VIP
93341057,Ayaan Tiwari,nagiyashica@example.net,9.12233E+11,"74/730
Zacharia Road, Karawal Nagar-451755",Maheshtala,660740,15-10-2023,Inactive,20,1783.53,35670.6,VIP
64106072,Pratyush Majumdar,riasheth@example.org,9.11641E+11,"H.No. 009
Sharma Marg
Loni 610495",Deoghar,787371,13-04-2023,Inactive,3,1704.43,5113.29,Regular
62742797,Tanvi Dhar,xbaral@example.org,9.13688E+11,"53
Bakshi Chowk
Tirunelveli 714052",Fatehpur,407022,30-08-2023,Premium,13,979.11,12728.43,VIP
79591237,Osha Warrior,anika64@example.com,9.13674E+11,"28/18
Banik Chowk
Rajpur Sonarpur 816154",Thane,394025,23-12-2023,Premium,6,1695.64,10173.84,Regular
59095971,Jason Wagle,pahalsama@example.com,9.15029E+11,"22/10, Tara Nagar
Nashik 495261",Amroha,238579,08-09-2023,Inactive,15,311.21,4668.15,VIP
34768050,Ekalinga Dixit,ojas67@example.com,9.12168E+11,"H.No. 66, Walia Street, Thoothukudi-930293",Dhanbad,35987,21-11-2023,Inactive,17,1358.51,23094.67,VIP
15221182,Charles Munshi,yashodaanne@example.org,9.19186E+11,"34/72
Ratta Ganj, Ramagundam-239302",Visakhapatnam,639677,19-08-2023,Inactive,11,1871.46,20586.06,VIP
66655397,Hemal Grover,xalak59@example.org,9.17971E+11,"H.No. 663, Badal Road, Dewas 856228",Pali,154251,23-04-2023,New,5,775.85,3879.25,Regular
63971358,Leela Hayre,npalla@example.org,9.18511E+11,"599
Sharaf Zila
Adoni 602296",Mau,621459,24-06-2023,Regular,2,1159.84,2319.68,Regular
